category,project,path,number,version,filename
webservice,Jersey Media JSON Binding,/artifact/org.glassfish.jersey.media/jersey-media-json-binding,23,3.0.1,jars/org.glassfish.jersey.media__jersey-media-json-binding___3.0.1.jar
webservice,Metro Web Services API Non OSGi Bundle,/artifact/org.glassfish.metro/webservices-api,22,3.0.0,jars/org.glassfish.metro__webservices-api___3.0.0.jar
webservice,Apache Axis2 XMLBeans Data Binding,/artifact/org.apache.axis2/axis2-xmlbeans,22,1.7.9,jars/org.apache.axis2__axis2-xmlbeans___1.7.9.jar
webservice,Metro Web Services API OSGi Bundle,/artifact/org.glassfish.metro/webservices-api-osgi,22,3.0.0,jars/org.glassfish.metro__webservices-api-osgi___3.0.0.jar
webservice,Bootique Jersey: Jersey JAX RS Provider Integration Bundle For Bootique,/artifact/io.bootique.jersey/bootique-jersey,22,1.2,jars/io.bootique.jersey__bootique-jersey___1.2.jar
webservice,Jersey Container JDK HTTP,/artifact/org.glassfish.jersey.containers/jersey-container-jdk-http,22,3.0.1,jars/org.glassfish.jersey.containers__jersey-container-jdk-http___3.0.1.jar
webservice,Hessian,/artifact/com.alipay.sofa/hessian,21,4.0.4,jars/com.alipay.sofa__hessian___4.0.4.jar
webservice,OAuth Signature,/artifact/com.sun.jersey.contribs.jersey-oauth/oauth-signature,21,1.19.4,jars/com.sun.jersey.contribs.jersey-oauth__oauth-signature___1.19.4.jar
webservice,Jersey Ext Cdi1x Servlet,/artifact/org.glassfish.jersey.ext.cdi/jersey-cdi1x-servlet,21,3.0.1,jars/org.glassfish.jersey.ext.cdi__jersey-cdi1x-servlet___3.0.1.jar
webservice,Jersey Ext Entity Filtering,/artifact/org.glassfish.jersey.ext/jersey-entity-filtering,21,3.0.1,jars/org.glassfish.jersey.ext__jersey-entity-filtering___3.0.1.jar
webservice,Geronimo Plugins Web Services :: Common,/artifact/org.apache.geronimo.configs/webservices-common,20,3.0.1,jars/org.apache.geronimo.configs__webservices-common___3.0.1.jar
webservice,Jersey Spring5,/artifact/org.glassfish.jersey.ext/jersey-spring5,20,2.33,jars/org.glassfish.jersey.ext__jersey-spring5___2.33.jar
webservice,Atmosphere Jersey,/artifact/com.vaadin.external.atmosphere/atmosphere-jersey,20,2.4.30.slf4jvaadin1,jars/com.vaadin.external.atmosphere__atmosphere-jersey___2.4.30.slf4jvaadin1.jar
webservice,GraphQL SPQR,/artifact/io.leangen.graphql/spqr,20,0.11.1,jars/io.leangen.graphql__spqr___0.11.1.jar
webservice,Jersey Test Framework,/artifact/com.sun.jersey/jersey-test-framework,20,1.19.4,jars/com.sun.jersey__jersey-test-framework___1.19.4.jar
webservice,NetBeans Modules J2EE DD WebService,/artifact/org.netbeans.api/org-netbeans-modules-j2ee-dd-webservice,19,RELEASE122,jars/org.netbeans.api__org-netbeans-modules-j2ee-dd-webservice___RELEASE122.jar
webservice,Metrics Integration For Jersey,/artifact/com.codahale.metrics/metrics-jersey,19,3.0.2,jars/com.codahale.metrics__metrics-jersey___3.0.2.jar
webservice,Apache Axis2 Transport Mail,/artifact/org.apache.axis2/axis2-transport-mail,19,1.7.9,jars/org.apache.axis2__axis2-transport-mail___1.7.9.jar
webservice,Jersey Bundles JAXRS RI,/artifact/org.glassfish.jersey.bundles/jaxrs-ri,19,3.0.1,jars/org.glassfish.jersey.bundles__jaxrs-ri___3.0.1.jar
webservice,Apache Axis2 SAAJ API,/artifact/org.apache.axis2/axis2-saaj-api,19,1.4.1,jars/org.apache.axis2__axis2-saaj-api___1.4.1.jar
webservice,Jersey Media JSON Jettison,/artifact/org.glassfish.jersey.media/jersey-media-json-jettison,19,3.0.1,jars/org.glassfish.jersey.media__jersey-media-json-jettison___3.0.1.jar
webservice,Dubbo Serialization Hessian2,/artifact/org.apache.dubbo/dubbo-serialization-hessian2,19,2.7.9,jars/org.apache.dubbo__dubbo-serialization-hessian2___2.7.9.jar
webservice,Apache CXF Spring Boot Starter JAX WS,/artifact/org.apache.cxf/cxf-spring-boot-starter-jaxws,19,3.4.2,jars/org.apache.cxf__cxf-spring-boot-starter-jaxws___3.4.2.jar
webservice,XFire JSR 181 API,/artifact/xfire/xfire-jsr181-api,18,error,error
webservice,Metro Web Services API OSGi Bundle,/artifact/javax.xml/webservices-api-osgi,18,2.0.1,jars/javax.xml__webservices-api-osgi___2.0.1.jar
webservice,XFire Java,/artifact/xfire/xfire-java,18,20050202,jars/xfire__xfire-java___20050202.jar
webservice,Swagger Jersey JAXRS,/artifact/com.wordnik/swagger-jersey-jaxrs,18,1.3.13,jars/com.wordnik__swagger-jersey-jaxrs___1.3.13.jar
webservice,Apache Axis2 JSON,/artifact/org.apache.axis2/axis2-json,18,1.7.9,jars/org.apache.axis2__axis2-json___1.7.9.jar
webservice,Jersey Test Framework External Module,/artifact/com.sun.jersey.jersey-test-framework/jersey-test-framework-external,17,1.19.4,jars/com.sun.jersey.jersey-test-framework__jersey-test-framework-external___1.19.4.jar
webservice,Hessian Lite(Dubbo Embed Version),/artifact/com.alibaba/hessian-lite,17,3.2.9,jars/com.alibaba__hessian-lite___3.2.9.jar
webservice,XFire Java 5 Module,/artifact/org.codehaus.xfire/xfire-java5,17,1.2.6,jars/org.codehaus.xfire__xfire-java5___1.2.6.jar
webservice,NetBeans Modules Websvc Jaxws21api,/artifact/org.netbeans.api/org-netbeans-modules-websvc-jaxws21api,17,RELEASE122,jars/org.netbeans.api__org-netbeans-modules-websvc-jaxws21api___RELEASE122.jar
webservice,Hessian,/artifact/hessian/hessian,16,3.0.13,jars/hessian__hessian___3.0.13.jar
webservice,Jersey Test Framework Http Module,/artifact/com.sun.jersey.jersey-test-framework/jersey-test-framework-http,16,1.19.4,jars/com.sun.jersey.jersey-test-framework__jersey-test-framework-http___1.19.4.jar
webservice,Jersey Test Framework Provider JDK HTTP,/artifact/org.glassfish.jersey.test-framework.providers/jersey-test-framework-provider-jdk-http,16,3.0.1,jars/org.glassfish.jersey.test-framework.providers__jersey-test-framework-provider-jdk-http___3.0.1.jar
webservice,Cytoscape Webservice API (webservice Api),/artifact/org.cytoscape/webservice-api,16,3.8.2,jars/org.cytoscape__webservice-api___3.8.2.jar
webservice,Metro Web Services Runtime OSGi Bundle,/artifact/org.glassfish.metro/webservices-osgi,15,3.0.0,jars/org.glassfish.metro__webservices-osgi___3.0.0.jar
webservice,Seed REST Jersey2,/artifact/org.seedstack.seed/seed-rest-jersey2,15,3.11.0,jars/org.seedstack.seed__seed-rest-jersey2___3.11.0.jar
webservice,Microserver Grizzly With Jersey,/artifact/com.oath.microservices/micro-grizzly-with-jersey,15,1.2.6,jars/com.oath.microservices__micro-grizzly-with-jersey___1.2.6.jar
queue,Spring JMS,/artifact/org.springframework/spring-jms,919,5.3.4,jars/org.springframework__spring-jms___5.3.4.jar
queue,Spring Messaging,/artifact/org.springframework/spring-messaging,737,5.3.4,jars/org.springframework__spring-messaging___5.3.4.jar
queue,JMS 1.1,/artifact/org.apache.geronimo.specs/geronimo-jms_1.1_spec,668,1.1.1,jars/org.apache.geronimo.specs__geronimo-jms_1.1_spec___1.1.1.jar
queue,ActiveMQ :: Core,/artifact/org.apache.activemq/activemq-core,551,5.7.0,jars/org.apache.activemq__activemq-core___5.7.0.jar
queue,RabbitMQ Java Client,/artifact/com.rabbitmq/amqp-client,535,5.11.0,jars/com.rabbitmq__amqp-client___5.11.0.jar
queue,ActiveMQ :: Broker,/artifact/org.apache.activemq/activemq-broker,460,5.16.1,jars/org.apache.activemq__activemq-broker___5.16.1.jar
queue,Javax JMS,/artifact/org.glassfish.main.javaee-api/javax.jms,436,3.1.2.2,jars/org.glassfish.main.javaee-api__javax.jms___3.1.2.2.jar
queue,ActiveMQ :: Client,/artifact/org.apache.activemq/activemq-client,394,5.16.1,jars/org.apache.activemq__activemq-client___5.16.1.jar
queue,Java Message Service,/artifact/javax.jms/jms,268,1.1,jars/javax.jms__jms___1.1.jar
queue,JMS API,/artifact/javax.jms/javax.jms-api,240,2.0.1,jars/javax.jms__javax.jms-api___2.0.1.jar
queue,ActiveMQ Artemis JMS Client,/artifact/org.apache.activemq/artemis-jms-client,230,2.17.0,jars/org.apache.activemq__artemis-jms-client___2.17.0.jar
queue,Camel :: JMS,/artifact/org.apache.camel/camel-jms,227,3.8.0,jars/org.apache.camel__camel-jms___3.8.0.jar
queue,AWS Java SDK For Amazon SQS,/artifact/com.amazonaws/aws-java-sdk-sqs,221,1.11.959,jars/com.amazonaws__aws-java-sdk-sqs___1.11.959.jar
queue,Spring RabbitMQ Support,/artifact/org.springframework.amqp/spring-rabbit,200,2.3.5,jars/org.springframework.amqp__spring-rabbit___2.3.5.jar
queue,ActiveMQ :: All JAR Bundle,/artifact/org.apache.activemq/activemq-all,189,5.16.1,jars/org.apache.activemq__activemq-all___5.16.1.jar
queue,ActiveMQ :: Camel,/artifact/org.apache.activemq/activemq-camel,188,5.16.1,jars/org.apache.activemq__activemq-camel___5.16.1.jar
queue,Apache Geronimo JMS Spec 2.0,/artifact/org.apache.geronimo.specs/geronimo-jms_2.0_spec,179,error,error
queue,ActiveMQ :: Pool,/artifact/org.apache.activemq/activemq-pool,175,5.16.1,jars/org.apache.activemq__activemq-pool___5.16.1.jar
queue,ActiveMQ :: KahaDB Store,/artifact/org.apache.activemq/activemq-kahadb-store,174,5.16.1,jars/org.apache.activemq__activemq-kahadb-store___5.16.1.jar
queue,Spring Boot Starter AMQP,/artifact/org.springframework.boot/spring-boot-starter-amqp,174,2.4.3,jars/org.springframework.boot__spring-boot-starter-amqp___2.4.3.jar
queue,Jakarta Messaging API,/artifact/org.jboss.spec.javax.jms/jboss-jms-api_2.0_spec,155,2.0.0.Final,jars/org.jboss.spec.javax.jms__jboss-jms-api_2.0_spec___2.0.0.Final.jar
queue,Java(TM) Message Service (JMS) 1.1 API,/artifact/org.jboss.spec.javax.jms/jboss-jms-api_1.1_spec,154,1.0.1.Final,jars/org.jboss.spec.javax.jms__jboss-jms-api_1.1_spec___1.0.1.Final.jar
queue,JeroMQ,/artifact/org.zeromq/jeromq,142,0.5.2,jars/org.zeromq__jeromq___0.5.2.jar
queue,Java EE JMS API,/artifact/javax.jms/jms-api,141,1.1-rev-1,jars/javax.jms__jms-api___1.1-rev-1.jar
queue,ActiveMQ Artemis Core Client,/artifact/org.apache.activemq/artemis-core-client,112,2.17.0,jars/org.apache.activemq__artemis-core-client___2.17.0.jar
queue,ActiveMQ Artemis Server,/artifact/org.apache.activemq/artemis-server,112,2.17.0,jars/org.apache.activemq__artemis-server___2.17.0.jar
queue,Spring AMQP Core,/artifact/org.springframework.amqp/spring-amqp,108,2.3.5,jars/org.springframework.amqp__spring-amqp___2.3.5.jar
queue,ActiveMQ :: Spring,/artifact/org.apache.activemq/activemq-spring,100,5.16.1,jars/org.apache.activemq__activemq-spring___5.16.1.jar
queue,ActiveMQ Artemis Commons,/artifact/org.apache.activemq/artemis-commons,97,2.17.0,jars/org.apache.activemq__artemis-commons___2.17.0.jar
queue,ActiveMQ Artemis Examples Common,/artifact/org.apache.activemq.examples.jms/common,90,1.0.0,jars/org.apache.activemq.examples.jms__common___1.0.0.jar
queue,HornetQ JMS Client,/artifact/org.hornetq/hornetq-jms-client,88,2.4.7.Final,jars/org.hornetq__hornetq-jms-client___2.4.7.Final.jar
queue,HornetQ Core Client,/artifact/org.hornetq/hornetq-core-client,87,2.4.7.Final,jars/org.hornetq__hornetq-core-client___2.4.7.Final.jar
queue,ActiveMQ Artemis JMS Server,/artifact/org.apache.activemq/artemis-jms-server,86,2.17.0,jars/org.apache.activemq__artemis-jms-server___2.17.0.jar
queue,ActiveMQ :: JAAS,/artifact/org.apache.activemq/activemq-jaas,86,5.16.1,jars/org.apache.activemq__activemq-jaas___5.16.1.jar
queue,HornetQ Core,/artifact/org.hornetq/hornetq-core,84,2.2.21.Final,jars/org.hornetq__hornetq-core___2.2.21.Final.jar
queue,Amazon Kinesis Client Library For Java,/artifact/com.amazonaws/amazon-kinesis-client,75,1.14.1,jars/com.amazonaws__amazon-kinesis-client___1.14.1.jar
queue,Geronimo JMS 1 1 Spec,/artifact/org.apache.geronimo.specs.wso2/geronimo-jms_1.1_spec,73,1.1.0.wso2v2,jars/org.apache.geronimo.specs.wso2__geronimo-jms_1.1_spec___1.1.0.wso2v2.jar
queue,RocketMQ Client 4.7.1,/artifact/org.apache.rocketmq/rocketmq-client,70,4.8.0,jars/org.apache.rocketmq__rocketmq-client___4.8.0.jar
queue,Spring Integration JMS Support,/artifact/org.springframework.integration/spring-integration-jms,64,5.4.4,jars/org.springframework.integration__spring-integration-jms___5.4.4.jar
queue,QpidJMS Client,/artifact/org.apache.qpid/qpid-jms-client,64,0.56.0,jars/org.apache.qpid__qpid-jms-client___0.56.0.jar
queue,Spring Integration AMQP Support,/artifact/org.springframework.integration/spring-integration-amqp,59,5.4.4,jars/org.springframework.integration__spring-integration-amqp___5.4.4.jar
queue,ActiveMQ Artemis JMS Client All,/artifact/org.apache.activemq/artemis-jms-client-all,59,2.17.0,jars/org.apache.activemq__artemis-jms-client-all___2.17.0.jar
queue,JMS Transport,/artifact/org.mule.transports/mule-transport-jms,58,3.9.0,jars/org.mule.transports__mule-transport-jms___3.9.0.jar
queue,Spring Boot Starter ActiveMQ,/artifact/org.springframework.boot/spring-boot-starter-activemq,57,2.4.3,jars/org.springframework.boot__spring-boot-starter-activemq___2.4.3.jar
queue,ActiveMQ6 RAR POM,/artifact/org.apache.activemq/activemq-ra,56,6.0.0,jars/org.apache.activemq__activemq-ra___6.0.0.jar
queue,Apache CXF Runtime JMS Transport,/artifact/org.apache.cxf/cxf-rt-transports-jms,56,3.4.2,jars/org.apache.cxf__cxf-rt-transports-jms___3.4.2.jar
queue,Camel :: AMQP,/artifact/org.apache.camel/camel-amqp,53,3.8.0,jars/org.apache.camel__camel-amqp___3.8.0.jar
queue,HornetQ Server,/artifact/org.hornetq/hornetq-server,53,2.4.7.Final,jars/org.hornetq__hornetq-server___2.4.7.Final.jar
queue,Apache Tuscany SCA JMS Binding Runtime,/artifact/org.apache.tuscany.sca/tuscany-binding-jms-runtime,53,2.0.1,jars/org.apache.tuscany.sca__tuscany-binding-jms-runtime___2.0.1.jar
queue,Geronimo Spec JMS,/artifact/geronimo-spec/geronimo-spec-jms,52,error,error
queue,ActiveMQ Artemis CLI,/artifact/org.apache.activemq/artemis-cli,51,2.17.0,jars/org.apache.activemq__artemis-cli___2.17.0.jar
queue,SpringSource Javax JMS,/artifact/javax.jms/com.springsource.javax.jms,50,1.1.0,jars/javax.jms__com.springsource.javax.jms___1.1.0.jar
queue,Jakarta Messaging API,/artifact/jakarta.jms/jakarta.jms-api,48,3.0.0,jars/jakarta.jms__jakarta.jms-api___3.0.0.jar
queue,ActiveMQ :: MQTT Protocol,/artifact/org.apache.activemq/activemq-mqtt,48,5.16.1,jars/org.apache.activemq__activemq-mqtt___5.16.1.jar
queue,HornetQ JMS,/artifact/org.hornetq/hornetq-jms,48,2.2.21.Final,jars/org.hornetq__hornetq-jms___2.2.21.Final.jar
queue,Spring Cloud Starter Bus AMQP,/artifact/org.springframework.cloud/spring-cloud-starter-bus-amqp,46,3.0.1,jars/org.springframework.cloud__spring-cloud-starter-bus-amqp___3.0.1.jar
queue,HornetQ JMS Server,/artifact/org.hornetq/hornetq-jms-server,43,2.4.7.Final,jars/org.hornetq__hornetq-jms-server___2.4.7.Final.jar
queue,JMS Testkit,/artifact/io.github.sullis/jms-testkit,42,0.5.2,jars/io.github.sullis__jms-testkit___0.5.2.jar
queue,ActiveMQ :: OSGi Bundle,/artifact/org.apache.activemq/activemq-osgi,42,5.16.1,jars/org.apache.activemq__activemq-osgi___5.16.1.jar
queue,ActiveMQ Artemis Journal,/artifact/org.apache.activemq/artemis-journal,41,2.17.0,jars/org.apache.activemq__artemis-journal___2.17.0.jar
queue,HornetQ Commons,/artifact/org.hornetq/hornetq-commons,40,2.4.7.Final,jars/org.hornetq__hornetq-commons___2.4.7.Final.jar
queue,ActiveIO :: Core,/artifact/org.apache.activemq/activeio-core,40,3.1.4,jars/org.apache.activemq__activeio-core___3.1.4.jar
queue,ActiveMQ :: AMQP,/artifact/org.apache.activemq/activemq-amqp,37,5.16.1,jars/org.apache.activemq__activemq-amqp___5.16.1.jar
queue,ActiveMQ Artemis AMQP Protocol,/artifact/org.apache.activemq/artemis-amqp-protocol,37,2.17.0,jars/org.apache.activemq__artemis-amqp-protocol___2.17.0.jar
queue,ActiveMQ :: STOMP Protocol,/artifact/org.apache.activemq/activemq-stomp,36,5.16.1,jars/org.apache.activemq__activemq-stomp___5.16.1.jar
queue,OpenHFT/Chronicle Queue,/artifact/net.openhft/chronicle-queue,34,5.20.123,jars/net.openhft__chronicle-queue___5.20.123.jar
queue,ActiveMQ :: Console,/artifact/org.apache.activemq/activemq-console,34,5.16.1,jars/org.apache.activemq__activemq-console___5.16.1.jar
queue,ActiveMQ :: GBean Interfaces,/artifact/activemq/activemq-gbean-management,32,g1_1-3.2.4,jars/activemq__activemq-gbean-management___g1_1-3.2.4.jar
queue,JBoss JMS 1.1 API,/artifact/org.jboss.javaee/jboss-jms-api,32,1.1.0.20070913080910,jars/org.jboss.javaee__jboss-jms-api___1.1.0.20070913080910.jar
queue,ActiveMQ Artemis Selector Implementation,/artifact/org.apache.activemq/artemis-selector,31,2.17.0,jars/org.apache.activemq__artemis-selector___2.17.0.jar
queue,Citrus :: Endpoints :: JMS,/artifact/com.consol.citrus/citrus-jms,28,2.8.0,jars/com.consol.citrus__citrus-jms___2.8.0.jar
queue,ActiveMQ :: JUnit Rule,/artifact/org.apache.activemq.tooling/activemq-junit,28,5.16.1,jars/org.apache.activemq.tooling__activemq-junit___5.16.1.jar
queue,SpringFramework JMS,/artifact/org.springframework/org.springframework.jms,28,3.2.1.RELEASE,jars/org.springframework__org.springframework.jms___3.2.1.RELEASE.jar
queue,ActiveMQ :: Apache Karaf,/artifact/org.apache.activemq/activemq-karaf,27,5.16.1,jars/org.apache.activemq__activemq-karaf___5.16.1.jar
queue,RocketMQ Client 3.6.2.Final,/artifact/com.alibaba.rocketmq/rocketmq-client,27,3.6.2.Final,jars/com.alibaba.rocketmq__rocketmq-client___3.6.2.Final.jar
queue,TestContainers :: RabbitMQ,/artifact/org.testcontainers/rabbitmq,27,1.15.2,jars/org.testcontainers__rabbitmq___1.15.2.jar
queue,Qpid AMQP 1.0 Client JMS,/artifact/org.apache.qpid/qpid-amqp-1-0-client-jms,26,0.32,jars/org.apache.qpid__qpid-amqp-1-0-client-jms___0.32.jar
queue,ActiveMQ Artemis RAR POM,/artifact/org.apache.activemq/artemis-ra,26,2.17.0,jars/org.apache.activemq__artemis-ra___2.17.0.jar
queue,Camel :: ActiveMQ,/artifact/org.apache.camel/camel-activemq,25,3.8.0,jars/org.apache.camel__camel-activemq___3.8.0.jar
queue,SwitchYard: HornetQ Test MixIn,/artifact/org.switchyard.components/switchyard-component-test-mixin-hornetq,25,2.1.0.Final,jars/org.switchyard.components__switchyard-component-test-mixin-hornetq___2.1.0.Final.jar
queue,Apache Axis2 Transport JMS,/artifact/org.apache.axis2/axis2-transport-jms,24,1.7.9,jars/org.apache.axis2__axis2-transport-jms___1.7.9.jar
queue,HornetQ Journal,/artifact/org.hornetq/hornetq-journal,24,2.4.7.Final,jars/org.hornetq__hornetq-journal___2.4.7.Final.jar
queue,Transactions JMS,/artifact/com.atomikos/transactions-jms,23,5.0.8,jars/com.atomikos__transactions-jms___5.0.8.jar
queue,ActiveMQ :: KahaDB,/artifact/org.apache.activemq/kahadb,23,5.7.0,jars/org.apache.activemq__kahadb___5.7.0.jar
queue,PooledJMS Library,/artifact/org.messaginghub/pooled-jms,23,1.2.1,jars/org.messaginghub__pooled-jms___1.2.1.jar
queue,Kill Bill Persistent Queues (bus/notificationQ),/artifact/org.kill-bill.commons/killbill-queue,22,0.24.12,jars/org.kill-bill.commons__killbill-queue___0.24.12.jar
queue,ActiveMQ Artemis Service Extensions,/artifact/org.apache.activemq/artemis-service-extensions,22,2.17.0,jars/org.apache.activemq__artemis-service-extensions___2.17.0.jar
queue,ActiveMQ6 Web,/artifact/org.apache.activemq/activemq-web,22,6.0.0,jars/org.apache.activemq__activemq-web___6.0.0.jar
queue,Camel :: RabbitMQ,/artifact/org.apache.camel/camel-rabbitmq,21,3.8.0,jars/org.apache.camel__camel-rabbitmq___3.8.0.jar
queue,Spring Cloud Alibaba RocketMQ Binder,/artifact/org.springframework.cloud/spring-cloud-stream-binder-rocketmq,21,0.9.0.RELEASE,jars/org.springframework.cloud__spring-cloud-stream-binder-rocketmq___0.9.0.RELEASE.jar
queue,Apache James :: Server :: Mail Queue :: API,/artifact/org.apache.james/james-server-queue-api,21,3.5.0,jars/org.apache.james__james-server-queue-api___3.5.0.jar
queue,JMS API V1.1,/artifact/org.codehaus.fabric3.api/javax-jms,21,1.1.1,jars/org.codehaus.fabric3.api__javax-jms___1.1.1.jar
queue,ActiveMQ Artemis HornetQ Protocol,/artifact/org.apache.activemq/artemis-hornetq-protocol,20,2.17.0,jars/org.apache.activemq__artemis-hornetq-protocol___2.17.0.jar
queue,ActiveMQ Artemis Native POM,/artifact/org.apache.activemq/artemis-native,19,2.6.4,jars/org.apache.activemq__artemis-native___2.6.4.jar
queue,Apollo Broker,/artifact/org.apache.activemq/apollo-broker,18,1.7.1,jars/org.apache.activemq__apollo-broker___1.7.1.jar
queue,RocketMQ Spring Boot Starter,/artifact/org.apache.rocketmq/rocketmq-spring-boot-starter,18,2.2.0,jars/org.apache.rocketmq__rocketmq-spring-boot-starter___2.2.0.jar
queue,ActiveMQ :: Generic JMS Pool,/artifact/org.apache.activemq/activemq-jms-pool,18,5.16.1,jars/org.apache.activemq__activemq-jms-pool___5.16.1.jar
queue,ActiveMQ :: JDBC Store,/artifact/org.apache.activemq/activemq-jdbc-store,18,5.16.1,jars/org.apache.activemq__activemq-jdbc-store___5.16.1.jar
queue,JZMQ,/artifact/org.zeromq/jzmq,17,3.1.0,jars/org.zeromq__jzmq___3.1.0.jar
queue,ActiveMQ6 Server,/artifact/org.apache.activemq/activemq-server,17,6.0.0,jars/org.apache.activemq__activemq-server___6.0.0.jar
queue,ActiveMQ :: Openwire Legacy Support,/artifact/org.apache.activemq/activemq-openwire-legacy,16,5.16.1,jars/org.apache.activemq__activemq-openwire-legacy___5.16.1.jar
queue,Common RabbitMQ,/artifact/com.dell.cpsd/common-rabbitmq,16,2.2.0,jars/com.dell.cpsd__common-rabbitmq___2.2.0.jar
queue,ActiveMQ Artemis JUnit Rules,/artifact/org.apache.activemq/artemis-junit,16,2.17.0,jars/org.apache.activemq__artemis-junit___2.17.0.jar
queue,ActiveMQ Artemis DTO,/artifact/org.apache.activemq/artemis-dto,16,2.17.0,jars/org.apache.activemq__artemis-dto___2.17.0.jar
queue,ActiveMQ :: Assembly,/artifact/activemq/activemq,16,3.2.4,jars/activemq__activemq___3.2.4.jar
queue,Akka RabbitMQ,/artifact/com.newmotion/akka-rabbitmq,16,6.0.0,jars/com.newmotion__akka-rabbitmq___6.0.0.jar
queue,Apollo Utilities,/artifact/org.apache.activemq/apollo-util,15,1.7.1,jars/org.apache.activemq__apollo-util___1.7.1.jar
queue,ActiveMQ Artemis JDBC Store,/artifact/org.apache.activemq/artemis-jdbc-store,15,2.17.0,jars/org.apache.activemq__artemis-jdbc-store___2.17.0.jar
queue,OpenNMS :: Core :: Test API :: ActiveMQ,/artifact/org.opennms.core.test-api/org.opennms.core.test-api.activemq,15,26.1.1,jars/org.opennms.core.test-api__org.opennms.core.test-api.activemq___26.1.1.jar
queue,ActiveMQ Artemis HQClient Protocol,/artifact/org.apache.activemq/artemis-hqclient-protocol,15,2.17.0,jars/org.apache.activemq__artemis-hqclient-protocol___2.17.0.jar
queue,ActiveMQ :: HTTP Protocol Support,/artifact/org.apache.activemq/activemq-http,15,5.16.1,jars/org.apache.activemq__activemq-http___5.16.1.jar
queue,ActiveMQ :: Core,/artifact/activemq/activemq-core,15,3.2.4,jars/activemq__activemq-core___3.2.4.jar
queue,Vert.x RabbitMQ Client,/artifact/io.vertx/vertx-rabbitmq-client,15,4.0.2,jars/io.vertx__vertx-rabbitmq-client___4.0.2.jar
queue,Worker Queue Rabbit,/artifact/com.github.workerframework/worker-queue-rabbit,15,4.0.0-850,jars/com.github.workerframework__worker-queue-rabbit___4.0.0-850.jar
queue,Apollo Web,/artifact/org.apache.activemq/apollo-web,15,1.7.1,jars/org.apache.activemq__apollo-web___1.7.1.jar
queue,ActiveMQ Artemis OpenWire Protocol,/artifact/org.apache.activemq/artemis-openwire-protocol,15,2.17.0,jars/org.apache.activemq__artemis-openwire-protocol___2.17.0.jar
queue,Spring Rabbit Test Support,/artifact/org.springframework.amqp/spring-rabbit-test,15,2.3.5,jars/org.springframework.amqp__spring-rabbit-test___2.3.5.jar
queue,Framework API Messaging JMS,/artifact/uk.gov.justice.framework-api/framework-api-messaging-jms,14,7.0.11,jars/uk.gov.justice.framework-api__framework-api-messaging-jms___7.0.11.jar
queue,ActiveMQ :: RAR,/artifact/org.apache.activemq/activemq-rar,14,5.16.1,jars/org.apache.activemq__activemq-rar___5.16.1.jar
queue,Vert.x AMQP Client,/artifact/io.vertx/vertx-amqp-client,14,4.0.2,jars/io.vertx__vertx-amqp-client___4.0.2.jar
queue,Bergamot Queue,/artifact/com.intrbiz.bergamot/bergamot-queue,13,2.0.0,jars/com.intrbiz.bergamot__bergamot-queue___2.0.0.jar
queue,ActiveMQ Artemis STOMP Protocol,/artifact/org.apache.activemq/artemis-stomp-protocol,13,2.17.0,jars/org.apache.activemq__artemis-stomp-protocol___2.17.0.jar
queue,Apache Axis2 Transport JMS,/artifact/org.apache.axis2.transport/axis2-transport-jms,13,2.0.0-wso2v57,jars/org.apache.axis2.transport__axis2-transport-jms___2.0.0-wso2v57.jar
queue,Durable Queue,/artifact/factual/durable-queue,13,0.1.6,jars/factual__durable-queue___0.1.6.jar
queue,Geronimo Plugins ActiveMQ V5 :: Broker,/artifact/org.apache.geronimo.configs/activemq-broker,13,2.2.1,jars/org.apache.geronimo.configs__activemq-broker___2.2.1.jar
queue,ActiveMQ6 Commons,/artifact/org.apache.activemq/activemq-commons,13,6.0.0,jars/org.apache.activemq__activemq-commons___6.0.0.jar
queue,Blended JMS Utilities,/artifact/de.wayofquality.blended/blended.jms.utils,13,3.2.6,jars/de.wayofquality.blended__blended.jms.utils___3.2.6.jar
queue,ActiveMQ Artemis MQTT Protocol,/artifact/org.apache.activemq/artemis-mqtt-protocol,13,2.17.0,jars/org.apache.activemq__artemis-mqtt-protocol___2.17.0.jar
queue,ActiveMQ6 Core Client,/artifact/org.apache.activemq/activemq-core-client,13,6.0.0,jars/org.apache.activemq__activemq-core-client___6.0.0.jar
queue,ActiveMQ Protocol Buffers Implementation and Compiler,/artifact/org.apache.activemq.protobuf/activemq-protobuf,13,1.1,jars/org.apache.activemq.protobuf__activemq-protobuf___1.1.jar
queue,Java Client For The RabbitMQ HTTP API,/artifact/com.rabbitmq/http-client,13,3.9.0.RELEASE,jars/com.rabbitmq__http-client___3.9.0.RELEASE.jar
queue,Qpid AMQP 1.0 Common,/artifact/org.apache.qpid/qpid-amqp-1-0-common,13,0.32,jars/org.apache.qpid__qpid-amqp-1-0-common___0.32.jar
queue,SpringSource Org Apache ActiveMQ,/artifact/org.apache.activemq/com.springsource.org.apache.activemq,13,5.3.0,jars/org.apache.activemq__com.springsource.org.apache.activemq___5.3.0.jar
queue,Vert.x AMQP Bridge,/artifact/io.vertx/vertx-amqp-bridge,12,3.9.5,jars/io.vertx__vertx-amqp-bridge___3.9.5.jar
